"team_name" "team_id" "year" "Season" "opponent_id" "Indicator"
"Augusta" 39 1987 "1986-1987" 39 1
"Augusta" 39 1988 "1987-1988" 39 1
"Augusta" 39 1989 "1988-1989" 39 1
"Augusta" 39 1990 "1989-1990" 39 1
"Augusta" 39 1991 "1990-1991" 39 1
"Austin Peay" 43 1982 "1981-1982" 43 1
"Austin Peay" 43 1983 "1982-1983" 43 1
"Austin Peay" 43 1984 "1983-1984" 43 1
"Austin Peay" 43 1985 "1984-1985" 43 1
"Austin Peay" 43 1986 "1985-1986" 43 1
"Austin Peay" 43 1987 "1986-1987" 43 1
"Austin Peay" 43 1988 "1987-1988" 43 1
"Austin Peay" 43 1989 "1988-1989" 43 1
"Austin Peay" 43 1990 "1989-1990" 43 1
"Austin Peay" 43 1991 "1990-1991" 43 1
"Austin Peay" 43 1992 "1991-1992" 43 1
"Austin Peay" 43 1993 "1992-1993" 43 1
"Austin Peay" 43 1994 "1993-1994" 43 1
"Austin Peay" 43 1995 "1994-1995" 43 1
"Austin Peay" 43 1996 "1995-1996" 43 1
"Austin Peay" 43 1997 "1996-1997" 43 1
"Austin Peay" 43 1998 "1997-1998" 43 1
"Austin Peay" 43 1999 "1998-1999" 43 1
"Austin Peay" 43 2000 "1999-2000" 43 1
"Austin Peay" 43 2001 "2000-2001" 43 1
"Austin Peay" 43 2002 "2001-2002" 43 1
"Austin Peay" 43 2003 "2002-2003" 43 1
"Austin Peay" 43 2004 "2003-2004" 43 1
"Austin Peay" 43 2005 "2004-2005" 43 1
"Austin Peay" 43 2006 "2005-2006" 43 1
"Austin Peay" 43 2007 "2006-2007" 43 1
"Austin Peay" 43 2008 "2007-2008" 43 1
"Austin Peay" 43 2009 "2008-2009" 43 1
"Austin Peay" 43 2010 "2009-2010" 43 1
"Austin Peay" 43 2011 "2010-2011" 43 1
"Austin Peay" 43 2012 "2011-2012" 43 1
"Austin Peay" 43 2013 "2012-2013" 43 1
"Austin Peay" 43 2014 "2013-2014" 43 1
"Austin Peay" 43 2015 "2014-2015" 43 1
"Austin Peay" 43 2016 "2015-2016" 43 1
"Austin Peay" 43 2017 "2016-2017" 43 1
"Austin Peay" 43 2018 "2017-2018" 43 1
"Austin Peay" 43 2019 "2018-2019" 43 1
"Ball St." 47 1982 "1981-1982" 47 1
"Ball St." 47 1983 "1982-1983" 47 1
"Ball St." 47 1984 "1983-1984" 47 1
"Ball St." 47 1985 "1984-1985" 47 1
"Ball St." 47 1986 "1985-1986" 47 1
"Ball St." 47 1987 "1986-1987" 47 1
"Ball St." 47 1988 "1987-1988" 47 1
"Ball St." 47 1989 "1988-1989" 47 1
"Ball St." 47 1990 "1989-1990" 47 1
"Ball St." 47 1991 "1990-1991" 47 1
"Ball St." 47 1992 "1991-1992" 47 1
"Ball St." 47 1993 "1992-1993" 47 1
"Ball St." 47 1994 "1993-1994" 47 1
"Ball St." 47 1995 "1994-1995" 47 1
"Ball St." 47 1996 "1995-1996" 47 1
"Ball St." 47 1997 "1996-1997" 47 1
"Ball St." 47 1998 "1997-1998" 47 1
"Ball St." 47 1999 "1998-1999" 47 1
"Ball St." 47 2000 "1999-2000" 47 1
"Ball St." 47 2001 "2000-2001" 47 1
"Ball St." 47 2002 "2001-2002" 47 1
"Ball St." 47 2003 "2002-2003" 47 1
"Ball St." 47 2004 "2003-2004" 47 1
"Ball St." 47 2005 "2004-2005" 47 1
"Ball St." 47 2006 "2005-2006" 47 1
"Ball St." 47 2007 "2006-2007" 47 1
"Ball St." 47 2008 "2007-2008" 47 1
"Ball St." 47 2009 "2008-2009" 47 1
"Ball St." 47 2010 "2009-2010" 47 1
"Ball St." 47 2011 "2010-2011" 47 1
"Ball St." 47 2012 "2011-2012" 47 1
"Ball St." 47 2013 "2012-2013" 47 1
"Ball St." 47 2014 "2013-2014" 47 1
"Ball St." 47 2015 "2014-2015" 47 1
"Ball St." 47 2016 "2015-2016" 47 1
"Ball St." 47 2017 "2016-2017" 47 1
"Ball St." 47 2018 "2017-2018" 47 1
"Ball St." 47 2019 "2018-2019" 47 1
"Baylor" 51 1982 "1981-1982" 51 1
"Baylor" 51 1983 "1982-1983" 51 1
"Baylor" 51 1984 "1983-1984" 51 1
"Baylor" 51 1985 "1984-1985" 51 1
"Baylor" 51 1986 "1985-1986" 51 1
"Baylor" 51 1987 "1986-1987" 51 1
"Baylor" 51 1988 "1987-1988" 51 1
"Baylor" 51 1989 "1988-1989" 51 1
"Baylor" 51 1990 "1989-1990" 51 1
"Baylor" 51 1991 "1990-1991" 51 1
"Baylor" 51 1992 "1991-1992" 51 1
"Baylor" 51 1993 "1992-1993" 51 1
"Baylor" 51 1994 "1993-1994" 51 1
"Baylor" 51 1995 "1994-1995" 51 1
"Baylor" 51 1996 "1995-1996" 51 1
"Baylor" 51 1997 "1996-1997" 51 1
"Baylor" 51 1998 "1997-1998" 51 1
"Baylor" 51 1999 "1998-1999" 51 1
"Baylor" 51 2000 "1999-2000" 51 1
"Baylor" 51 2001 "2000-2001" 51 1
"Baylor" 51 2002 "2001-2002" 51 1
"Baylor" 51 2003 "2002-2003" 51 1
"Baylor" 51 2004 "2003-2004" 51 1
"Baylor" 51 2005 "2004-2005" 51 1
"Baylor" 51 2006 "2005-2006" 51 1
"Baylor" 51 2007 "2006-2007" 51 1
"Baylor" 51 2008 "2007-2008" 51 1
"Baylor" 51 2009 "2008-2009" 51 1
"Baylor" 51 2010 "2009-2010" 51 1
"Baylor" 51 2011 "2010-2011" 51 1
"Baylor" 51 2012 "2011-2012" 51 1
"Baylor" 51 2013 "2012-2013" 51 1
"Baylor" 51 2014 "2013-2014" 51 1
"Baylor" 51 2015 "2014-2015" 51 1
"Baylor" 51 2016 "2015-2016" 51 1
"Baylor" 51 2017 "2016-2017" 51 1
"Baylor" 51 2018 "2017-2018" 51 1
"Baylor" 51 2019 "2018-2019" 51 1
"Belmont" 14927 2000 "1999-2000" 14927 1
"Belmont" 14927 2001 "2000-2001" 14927 1
"Belmont" 14927 2002 "2001-2002" 14927 1
"Belmont" 14927 2003 "2002-2003" 14927 1
"Belmont" 14927 2004 "2003-2004" 14927 1
"Belmont" 14927 2005 "2004-2005" 14927 1
"Belmont" 14927 2006 "2005-2006" 14927 1
"Belmont" 14927 2007 "2006-2007" 14927 1
"Belmont" 14927 2008 "2007-2008" 14927 1
"Belmont" 14927 2009 "2008-2009" 14927 1
"Belmont" 14927 2010 "2009-2010" 14927 1
"Belmont" 14927 2011 "2010-2011" 14927 1
"Belmont" 14927 2012 "2011-2012" 14927 1
"Belmont" 14927 2013 "2012-2013" 14927 1
"Belmont" 14927 2014 "2013-2014" 14927 1
"Belmont" 14927 2015 "2014-2015" 14927 1
"Belmont" 14927 2016 "2015-2016" 14927 1
"Belmont" 14927 2017 "2016-2017" 14927 1
"Belmont" 14927 2018 "2017-2018" 14927 1
"Belmont" 14927 2019 "2018-2019" 14927 1
"Bethune-Cookman" 61 1983 "1982-1983" 61 1
"Bethune-Cookman" 61 1984 "1983-1984" 61 1
"Bethune-Cookman" 61 1985 "1984-1985" 61 1
"Bethune-Cookman" 61 1986 "1985-1986" 61 1
"Bethune-Cookman" 61 1987 "1986-1987" 61 1
"Bethune-Cookman" 61 1988 "1987-1988" 61 1
"Bethune-Cookman" 61 1989 "1988-1989" 61 1
"Bethune-Cookman" 61 1991 "1990-1991" 61 1
"Bethune-Cookman" 61 1992 "1991-1992" 61 1
"Bethune-Cookman" 61 1993 "1992-1993" 61 1
"Bethune-Cookman" 61 1994 "1993-1994" 61 1
"Bethune-Cookman" 61 1995 "1994-1995" 61 1
"Bethune-Cookman" 61 1996 "1995-1996" 61 1
"Bethune-Cookman" 61 1997 "1996-1997" 61 1
"Bethune-Cookman" 61 1998 "1997-1998" 61 1
"Bethune-Cookman" 61 1999 "1998-1999" 61 1
"Bethune-Cookman" 61 2000 "1999-2000" 61 1
"Bethune-Cookman" 61 2001 "2000-2001" 61 1
"Bethune-Cookman" 61 2002 "2001-2002" 61 1
"Bethune-Cookman" 61 2003 "2002-2003" 61 1
"Bethune-Cookman" 61 2004 "2003-2004" 61 1
"Bethune-Cookman" 61 2005 "2004-2005" 61 1
"Bethune-Cookman" 61 2006 "2005-2006" 61 1
"Bethune-Cookman" 61 2007 "2006-2007" 61 1
"Bethune-Cookman" 61 2008 "2007-2008" 61 1
"Bethune-Cookman" 61 2009 "2008-2009" 61 1
"Bethune-Cookman" 61 2010 "2009-2010" 61 1
"Bethune-Cookman" 61 2011 "2010-2011" 61 1
"Bethune-Cookman" 61 2012 "2011-2012" 61 1
"Bethune-Cookman" 61 2013 "2012-2013" 61 1
"Bethune-Cookman" 61 2014 "2013-2014" 61 1
"Bethune-Cookman" 61 2015 "2014-2015" 61 1
"Bethune-Cookman" 61 2016 "2015-2016" 61 1
"Bethune-Cookman" 61 2017 "2016-2017" 61 1
"Bethune-Cookman" 61 2018 "2017-2018" 61 1
"Bethune-Cookman" 61 2019 "2018-2019" 61 1
"Binghamton" 62 2002 "2001-2002" 62 1
"Binghamton" 62 2003 "2002-2003" 62 1
"Binghamton" 62 2004 "2003-2004" 62 1
"Binghamton" 62 2005 "2004-2005" 62 1
"Binghamton" 62 2006 "2005-2006" 62 1
"Binghamton" 62 2007 "2006-2007" 62 1
"Binghamton" 62 2008 "2007-2008" 62 1
"Binghamton" 62 2009 "2008-2009" 62 1
"Binghamton" 62 2010 "2009-2010" 62 1
"Binghamton" 62 2011 "2010-2011" 62 1
"Binghamton" 62 2012 "2011-2012" 62 1
"Binghamton" 62 2013 "2012-2013" 62 1
"Binghamton" 62 2014 "2013-2014" 62 1
"Binghamton" 62 2015 "2014-2015" 62 1
"Binghamton" 62 2016 "2015-2016" 62 1
"Binghamton" 62 2017 "2016-2017" 62 1
"Binghamton" 62 2018 "2017-2018" 62 1
"Binghamton" 62 2019 "2018-2019" 62 1
"Birmingham-So." 28593 2002 "2001-2002" 28593 1
"Birmingham-So." 28593 2003 "2002-2003" 28593 1
"Birmingham-So." 28593 2004 "2003-2004" 28593 1
"Birmingham-So." 28593 2005 "2004-2005" 28593 1
"Birmingham-So." 28593 2006 "2005-2006" 28593 1
"Birmingham-So." 28593 2007 "2006-2007" 28593 1
"Boise St." 66 1983 "1982-1983" 66 1
"Boise St." 66 1984 "1983-1984" 66 1
"Boise St." 66 1985 "1984-1985" 66 1
"Boise St." 66 1986 "1985-1986" 66 1
"Boise St." 66 1987 "1986-1987" 66 1
"Boise St." 66 1988 "1987-1988" 66 1
"Boise St." 66 1989 "1988-1989" 66 1
"Boise St." 66 1990 "1989-1990" 66 1
"Boise St." 66 1991 "1990-1991" 66 1
"Boise St." 66 1992 "1991-1992" 66 1
"Boise St." 66 1993 "1992-1993" 66 1
"Boise St." 66 1994 "1993-1994" 66 1
"Boise St." 66 1995 "1994-1995" 66 1
"Boise St." 66 1996 "1995-1996" 66 1
"Boise St." 66 1997 "1996-1997" 66 1
"Boise St." 66 1998 "1997-1998" 66 1
"Boise St." 66 1999 "1998-1999" 66 1
"Boise St." 66 2000 "1999-2000" 66 1
"Boise St." 66 2001 "2000-2001" 66 1
"Boise St." 66 2002 "2001-2002" 66 1
"Boise St." 66 2003 "2002-2003" 66 1
"Boise St." 66 2004 "2003-2004" 66 1
"Boise St." 66 2005 "2004-2005" 66 1
"Boise St." 66 2006 "2005-2006" 66 1
"Boise St." 66 2007 "2006-2007" 66 1
"Boise St." 66 2008 "2007-2008" 66 1
"Boise St." 66 2009 "2008-2009" 66 1
"Boise St." 66 2010 "2009-2010" 66 1
"Boise St." 66 2011 "2010-2011" 66 1
"Boise St." 66 2012 "2011-2012" 66 1
"Boise St." 66 2013 "2012-2013" 66 1
"Boise St." 66 2014 "2013-2014" 66 1
"Boise St." 66 2015 "2014-2015" 66 1
"Boise St." 66 2016 "2015-2016" 66 1
"Boise St." 66 2017 "2016-2017" 66 1
"Boise St." 66 2018 "2017-2018" 66 1
"Boise St." 66 2019 "2018-2019" 66 1
"Boston College" 67 1983 "1982-1983" 67 1
"Boston College" 67 1984 "1983-1984" 67 1
"Boston College" 67 1985 "1984-1985" 67 1
"Boston College" 67 1986 "1985-1986" 67 1
"Boston College" 67 1987 "1986-1987" 67 1
"Boston College" 67 1988 "1987-1988" 67 1
"Boston College" 67 1989 "1988-1989" 67 1
"Boston College" 67 1990 "1989-1990" 67 1
"Boston College" 67 1991 "1990-1991" 67 1
"Boston College" 67 1992 "1991-1992" 67 1
"Boston College" 67 1993 "1992-1993" 67 1
"Boston College" 67 1994 "1993-1994" 67 1
"Boston College" 67 1995 "1994-1995" 67 1
"Boston College" 67 1996 "1995-1996" 67 1
"Boston College" 67 1997 "1996-1997" 67 1
"Boston College" 67 1998 "1997-1998" 67 1
"Boston College" 67 1999 "1998-1999" 67 1
"Boston College" 67 2000 "1999-2000" 67 1
"Boston College" 67 2001 "2000-2001" 67 1
"Boston College" 67 2002 "2001-2002" 67 1
"Boston College" 67 2003 "2002-2003" 67 1
"Boston College" 67 2004 "2003-2004" 67 1
"Boston College" 67 2005 "2004-2005" 67 1
"Boston College" 67 2006 "2005-2006" 67 1
"Boston College" 67 2007 "2006-2007" 67 1
"Boston College" 67 2008 "2007-2008" 67 1
"Boston College" 67 2009 "2008-2009" 67 1
"Boston College" 67 2010 "2009-2010" 67 1
"Boston College" 67 2011 "2010-2011" 67 1
"Boston College" 67 2012 "2011-2012" 67 1
"Boston College" 67 2013 "2012-2013" 67 1
"Boston College" 67 2014 "2013-2014" 67 1
"Boston College" 67 2015 "2014-2015" 67 1
"Boston College" 67 2016 "2015-2016" 67 1
"Boston College" 67 2017 "2016-2017" 67 1
"Boston College" 67 2018 "2017-2018" 67 1
"Boston College" 67 2019 "2018-2019" 67 1
"Boston U." 68 1982 "1981-1982" 68 1
"Boston U." 68 1983 "1982-1983" 68 1
"Boston U." 68 1984 "1983-1984" 68 1
"Boston U." 68 1985 "1984-1985" 68 1
"Boston U." 68 1986 "1985-1986" 68 1
"Boston U." 68 1987 "1986-1987" 68 1
"Boston U." 68 1988 "1987-1988" 68 1
"Boston U." 68 1989 "1988-1989" 68 1
"Boston U." 68 1990 "1989-1990" 68 1
"Boston U." 68 1991 "1990-1991" 68 1
"Boston U." 68 1992 "1991-1992" 68 1
"Boston U." 68 1993 "1992-1993" 68 1
"Boston U." 68 1994 "1993-1994" 68 1
"Boston U." 68 1995 "1994-1995" 68 1
"Boston U." 68 1996 "1995-1996" 68 1
"Boston U." 68 1997 "1996-1997" 68 1
"Boston U." 68 1998 "1997-1998" 68 1
"Boston U." 68 1999 "1998-1999" 68 1
"Boston U." 68 2000 "1999-2000" 68 1
"Boston U." 68 2001 "2000-2001" 68 1
"Boston U." 68 2002 "2001-2002" 68 1
"Boston U." 68 2003 "2002-2003" 68 1
"Boston U." 68 2004 "2003-2004" 68 1
"Boston U." 68 2005 "2004-2005" 68 1
"Boston U." 68 2006 "2005-2006" 68 1
"Boston U." 68 2007 "2006-2007" 68 1
"Boston U." 68 2008 "2007-2008" 68 1
"Boston U." 68 2009 "2008-2009" 68 1
"Boston U." 68 2010 "2009-2010" 68 1
"Boston U." 68 2011 "2010-2011" 68 1
"Boston U." 68 2012 "2011-2012" 68 1
"Boston U." 68 2013 "2012-2013" 68 1
"Boston U." 68 2014 "2013-2014" 68 1
"Boston U." 68 2015 "2014-2015" 68 1
"Boston U." 68 2016 "2015-2016" 68 1
"Boston U." 68 2017 "2016-2017" 68 1
"Boston U." 68 2018 "2017-2018" 68 1
"Boston U." 68 2019 "2018-2019" 68 1
"Bowling Green" 71 1982 "1981-1982" 71 1
"Bowling Green" 71 1983 "1982-1983" 71 1
"Bowling Green" 71 1984 "1983-1984" 71 1
"Bowling Green" 71 1985 "1984-1985" 71 1
"Bowling Green" 71 1986 "1985-1986" 71 1
"Bowling Green" 71 1987 "1986-1987" 71 1
"Bowling Green" 71 1988 "1987-1988" 71 1
"Bowling Green" 71 1989 "1988-1989" 71 1
"Bowling Green" 71 1990 "1989-1990" 71 1
"Bowling Green" 71 1991 "1990-1991" 71 1
"Bowling Green" 71 1992 "1991-1992" 71 1
"Bowling Green" 71 1993 "1992-1993" 71 1
"Bowling Green" 71 1994 "1993-1994" 71 1
"Bowling Green" 71 1995 "1994-1995" 71 1
"Bowling Green" 71 1996 "1995-1996" 71 1
"Bowling Green" 71 1997 "1996-1997" 71 1
"Bowling Green" 71 1998 "1997-1998" 71 1
"Bowling Green" 71 1999 "1998-1999" 71 1
"Bowling Green" 71 2000 "1999-2000" 71 1
"Bowling Green" 71 2001 "2000-2001" 71 1
"Bowling Green" 71 2002 "2001-2002" 71 1
"Bowling Green" 71 2003 "2002-2003" 71 1
"Bowling Green" 71 2004 "2003-2004" 71 1
"Bowling Green" 71 2005 "2004-2005" 71 1
"Bowling Green" 71 2006 "2005-2006" 71 1
"Bowling Green" 71 2007 "2006-2007" 71 1
"Bowling Green" 71 2008 "2007-2008" 71 1
"Bowling Green" 71 2009 "2008-2009" 71 1
"Bowling Green" 71 2010 "2009-2010" 71 1
"Bowling Green" 71 2011 "2010-2011" 71 1
"Bowling Green" 71 2012 "2011-2012" 71 1
"Bowling Green" 71 2013 "2012-2013" 71 1
"Bowling Green" 71 2014 "2013-2014" 71 1
"Bowling Green" 71 2015 "2014-2015" 71 1
"Bowling Green" 71 2016 "2015-2016" 71 1
"Bowling Green" 71 2017 "2016-2017" 71 1
"Bowling Green" 71 2018 "2017-2018" 71 1
"Bowling Green" 71 2019 "2018-2019" 71 1
"Bradley" 72 1982 "1981-1982" 72 1
"Bradley" 72 1983 "1982-1983" 72 1
"Bradley" 72 1984 "1983-1984" 72 1
"Bradley" 72 1985 "1984-1985" 72 1
"Bradley" 72 1986 "1985-1986" 72 1
"Bradley" 72 1987 "1986-1987" 72 1
"Bradley" 72 1988 "1987-1988" 72 1
"Bradley" 72 1990 "1989-1990" 72 1
"Bradley" 72 1991 "1990-1991" 72 1
"Bradley" 72 1992 "1991-1992" 72 1
"Bradley" 72 1993 "1992-1993" 72 1
"Bradley" 72 1994 "1993-1994" 72 1
"Bradley" 72 1995 "1994-1995" 72 1
"Bradley" 72 1996 "1995-1996" 72 1
"Bradley" 72 1997 "1996-1997" 72 1
"Bradley" 72 1998 "1997-1998" 72 1
"Bradley" 72 1999 "1998-1999" 72 1
"Bradley" 72 2000 "1999-2000" 72 1
"Bradley" 72 2001 "2000-2001" 72 1
"Bradley" 72 2002 "2001-2002" 72 1
"Bradley" 72 2003 "2002-2003" 72 1
"Bradley" 72 2004 "2003-2004" 72 1
"Bradley" 72 2005 "2004-2005" 72 1
"Bradley" 72 2006 "2005-2006" 72 1
"Bradley" 72 2007 "2006-2007" 72 1
"Bradley" 72 2008 "2007-2008" 72 1
"Bradley" 72 2009 "2008-2009" 72 1
"Bradley" 72 2010 "2009-2010" 72 1
"Bradley" 72 2011 "2010-2011" 72 1
"Bradley" 72 2012 "2011-2012" 72 1
"Bradley" 72 2013 "2012-2013" 72 1
"Bradley" 72 2014 "2013-2014" 72 1
"Bradley" 72 2015 "2014-2015" 72 1
"Bradley" 72 2016 "2015-2016" 72 1
"Bradley" 72 2017 "2016-2017" 72 1
"Bradley" 72 2018 "2017-2018" 72 1
"Bradley" 72 2019 "2018-2019" 72 1
"Brooklyn" 79 1983 "1982-1983" 79 1
"Brooklyn" 79 1984 "1983-1984" 79 1
"Brooklyn" 79 1985 "1984-1985" 79 1
"Brooklyn" 79 1986 "1985-1986" 79 1
"Brooklyn" 79 1987 "1986-1987" 79 1
"Brooklyn" 79 1988 "1987-1988" 79 1
"Brooklyn" 79 1989 "1988-1989" 79 1
"Brooklyn" 79 1990 "1989-1990" 79 1
"Brooklyn" 79 1991 "1990-1991" 79 1
"Brooklyn" 79 1992 "1991-1992" 79 1
"Brown" 80 1982 "1981-1982" 80 1
"Brown" 80 1983 "1982-1983" 80 1
"Brown" 80 1984 "1983-1984" 80 1
"Brown" 80 1985 "1984-1985" 80 1
"Brown" 80 1986 "1985-1986" 80 1
"Brown" 80 1987 "1986-1987" 80 1
"Brown" 80 1988 "1987-1988" 80 1
"Brown" 80 1989 "1988-1989" 80 1
"Brown" 80 1990 "1989-1990" 80 1
"Brown" 80 1991 "1990-1991" 80 1
"Brown" 80 1992 "1991-1992" 80 1
"Brown" 80 1993 "1992-1993" 80 1
"Brown" 80 1994 "1993-1994" 80 1
"Brown" 80 1995 "1994-1995" 80 1
"Brown" 80 1996 "1995-1996" 80 1
"Brown" 80 1997 "1996-1997" 80 1
"Brown" 80 1998 "1997-1998" 80 1
"Brown" 80 1999 "1998-1999" 80 1
"Brown" 80 2000 "1999-2000" 80 1
"Brown" 80 2001 "2000-2001" 80 1
"Brown" 80 2002 "2001-2002" 80 1
"Brown" 80 2003 "2002-2003" 80 1
"Brown" 80 2004 "2003-2004" 80 1
"Brown" 80 2005 "2004-2005" 80 1
"Brown" 80 2006 "2005-2006" 80 1
"Brown" 80 2007 "2006-2007" 80 1
"Brown" 80 2008 "2007-2008" 80 1
"Brown" 80 2009 "2008-2009" 80 1
"Brown" 80 2010 "2009-2010" 80 1
"Brown" 80 2011 "2010-2011" 80 1
"Brown" 80 2012 "2011-2012" 80 1
"Brown" 80 2013 "2012-2013" 80 1
"Brown" 80 2014 "2013-2014" 80 1
"Brown" 80 2015 "2014-2015" 80 1
"Brown" 80 2016 "2015-2016" 80 1
"Brown" 80 2017 "2016-2017" 80 1
"Brown" 80 2018 "2017-2018" 80 1
"Brown" 80 2019 "2018-2019" 80 1
"Bryant" 81 2009 "2008-2009" 81 1
"Bryant" 81 2010 "2009-2010" 81 1
"Bryant" 81 2011 "2010-2011" 81 1
"Bryant" 81 2012 "2011-2012" 81 1
"Bryant" 81 2013 "2012-2013" 81 1
"Bryant" 81 2014 "2013-2014" 81 1
"Bryant" 81 2015 "2014-2015" 81 1
"Bryant" 81 2016 "2015-2016" 81 1
"Bryant" 81 2017 "2016-2017" 81 1
"Bryant" 81 2018 "2017-2018" 81 1
"Bryant" 81 2019 "2018-2019" 81 1
"Bucknell" 83 1982 "1981-1982" 83 1
"Bucknell" 83 1983 "1982-1983" 83 1
"Bucknell" 83 1984 "1983-1984" 83 1
"Bucknell" 83 1985 "1984-1985" 83 1
"Bucknell" 83 1986 "1985-1986" 83 1
"Bucknell" 83 1987 "1986-1987" 83 1
"Bucknell" 83 1988 "1987-1988" 83 1
"Bucknell" 83 1989 "1988-1989" 83 1
"Bucknell" 83 1990 "1989-1990" 83 1
"Bucknell" 83 1991 "1990-1991" 83 1
"Bucknell" 83 1992 "1991-1992" 83 1
"Bucknell" 83 1993 "1992-1993" 83 1
"Bucknell" 83 1994 "1993-1994" 83 1
"Bucknell" 83 1995 "1994-1995" 83 1
"Bucknell" 83 1996 "1995-1996" 83 1
"Bucknell" 83 1997 "1996-1997" 83 1
"Bucknell" 83 1998 "1997-1998" 83 1
"Bucknell" 83 1999 "1998-1999" 83 1
"Bucknell" 83 2000 "1999-2000" 83 1
"Bucknell" 83 2001 "2000-2001" 83 1
"Bucknell" 83 2002 "2001-2002" 83 1
"Bucknell" 83 2003 "2002-2003" 83 1
"Bucknell" 83 2004 "2003-2004" 83 1
"Bucknell" 83 2005 "2004-2005" 83 1
"Bucknell" 83 2006 "2005-2006" 83 1
"Bucknell" 83 2007 "2006-2007" 83 1
"Bucknell" 83 2008 "2007-2008" 83 1
"Bucknell" 83 2009 "2008-2009" 83 1
"Bucknell" 83 2010 "2009-2010" 83 1
"Bucknell" 83 2011 "2010-2011" 83 1
"Bucknell" 83 2012 "2011-2012" 83 1
"Bucknell" 83 2013 "2012-2013" 83 1
"Bucknell" 83 2014 "2013-2014" 83 1
"Bucknell" 83 2015 "2014-2015" 83 1
"Bucknell" 83 2016 "2015-2016" 83 1
"Bucknell" 83 2017 "2016-2017" 83 1
"Bucknell" 83 2018 "2017-2018" 83 1
"Bucknell" 83 2019 "2018-2019" 83 1
"Buffalo" 86 1992 "1991-1992" 86 1
"Buffalo" 86 1993 "1992-1993" 86 1
"Buffalo" 86 1994 "1993-1994" 86 1
"Buffalo" 86 1995 "1994-1995" 86 1
"Buffalo" 86 1996 "1995-1996" 86 1
"Buffalo" 86 1997 "1996-1997" 86 1
"Buffalo" 86 1998 "1997-1998" 86 1
"Buffalo" 86 1999 "1998-1999" 86 1
"Buffalo" 86 2000 "1999-2000" 86 1
"Buffalo" 86 2001 "2000-2001" 86 1
"Buffalo" 86 2002 "2001-2002" 86 1
"Buffalo" 86 2003 "2002-2003" 86 1
"Buffalo" 86 2004 "2003-2004" 86 1
"Buffalo" 86 2005 "2004-2005" 86 1
"Buffalo" 86 2006 "2005-2006" 86 1
"Buffalo" 86 2007 "2006-2007" 86 1
"Buffalo" 86 2008 "2007-2008" 86 1
"Buffalo" 86 2009 "2008-2009" 86 1
"Buffalo" 86 2010 "2009-2010" 86 1
"Buffalo" 86 2011 "2010-2011" 86 1
"Buffalo" 86 2012 "2011-2012" 86 1
"Buffalo" 86 2013 "2012-2013" 86 1
"Buffalo" 86 2014 "2013-2014" 86 1
"Buffalo" 86 2015 "2014-2015" 86 1
"Buffalo" 86 2016 "2015-2016" 86 1
"Buffalo" 86 2017 "2016-2017" 86 1
"Buffalo" 86 2018 "2017-2018" 86 1
"Buffalo" 86 2019 "2018-2019" 86 1
"Butler" 87 1985 "1984-1985" 87 1
"Butler" 87 1986 "1985-1986" 87 1
"Butler" 87 1987 "1986-1987" 87 1
"Butler" 87 1988 "1987-1988" 87 1
"Butler" 87 1989 "1988-1989" 87 1
"Butler" 87 1990 "1989-1990" 87 1
"Butler" 87 1991 "1990-1991" 87 1
"Butler" 87 1992 "1991-1992" 87 1
"Butler" 87 1993 "1992-1993" 87 1
"Butler" 87 1994 "1993-1994" 87 1
"Butler" 87 1995 "1994-1995" 87 1
"Butler" 87 1996 "1995-1996" 87 1
"Butler" 87 1997 "1996-1997" 87 1
"Butler" 87 1998 "1997-1998" 87 1
"Butler" 87 1999 "1998-1999" 87 1
"Butler" 87 2000 "1999-2000" 87 1
"Butler" 87 2001 "2000-2001" 87 1
"Butler" 87 2002 "2001-2002" 87 1
"Butler" 87 2003 "2002-2003" 87 1
"Butler" 87 2004 "2003-2004" 87 1
"Butler" 87 2005 "2004-2005" 87 1
"Butler" 87 2006 "2005-2006" 87 1
"Butler" 87 2007 "2006-2007" 87 1
"Butler" 87 2008 "2007-2008" 87 1
"Butler" 87 2009 "2008-2009" 87 1
"Butler" 87 2010 "2009-2010" 87 1
"Butler" 87 2011 "2010-2011" 87 1
"Butler" 87 2012 "2011-2012" 87 1
"Butler" 87 2013 "2012-2013" 87 1
"Butler" 87 2014 "2013-2014" 87 1
"Butler" 87 2015 "2014-2015" 87 1
"Butler" 87 2016 "2015-2016" 87 1
"Butler" 87 2017 "2016-2017" 87 1
"Butler" 87 2018 "2017-2018" 87 1
"Butler" 87 2019 "2018-2019" 87 1
"BYU" 77 1982 "1981-1982" 77 1
"BYU" 77 1983 "1982-1983" 77 1
"BYU" 77 1984 "1983-1984" 77 1
"BYU" 77 1985 "1984-1985" 77 1
"BYU" 77 1986 "1985-1986" 77 1
"BYU" 77 1987 "1986-1987" 77 1
"BYU" 77 1988 "1987-1988" 77 1
"BYU" 77 1989 "1988-1989" 77 1
"BYU" 77 1990 "1989-1990" 77 1
"BYU" 77 1991 "1990-1991" 77 1
"BYU" 77 1992 "1991-1992" 77 1
"BYU" 77 1993 "1992-1993" 77 1
"BYU" 77 1994 "1993-1994" 77 1
"BYU" 77 1995 "1994-1995" 77 1
"BYU" 77 1996 "1995-1996" 77 1
"BYU" 77 1997 "1996-1997" 77 1
"BYU" 77 1998 "1997-1998" 77 1
"BYU" 77 1999 "1998-1999" 77 1
